date,store_id,product_id,demand_type,imputed_sales,ensemble_forecast
2025-08-06,S002,P006,Fast-Moving,83.0,78.41575338633704
2025-08-07,S002,P006,Fast-Moving,78.0,75.98956581612762
2025-08-08,S002,P006,Fast-Moving,59.0,80.77840447385768
2025-08-09,S002,P006,Fast-Moving,62.0,77.05699060839854
2025-08-10,S002,P006,Fast-Moving,73.0,76.65295717035247
2025-08-11,S002,P006,Fast-Moving,76.0,74.02184605905323
2025-08-12,S002,P006,Fast-Moving,60.0,73.99683147486436
2025-08-13,S002,P006,Fast-Moving,75.0,78.27200116394974
2025-08-14,S002,P006,Fast-Moving,70.0,75.83600600707038
2025-08-15,S002,P006,Fast-Moving,72.0,80.77658569263248
2025-08-16,S002,P006,Fast-Moving,63.0,77.09439835915578
2025-08-17,S002,P006,Fast-Moving,81.0,76.86828240157845
2025-08-18,S002,P006,Fast-Moving,71.0,75.12521374023038
2025-08-19,S002,P006,Fast-Moving,66.0,75.08075182938137
2025-08-20,S002,P006,Fast-Moving,67.0,78.36764789786127
2025-08-21,S002,P006,Fast-Moving,67.0,75.9143874211577
2025-08-22,S002,P006,Fast-Moving,71.0,80.74772833718853
2025-08-23,S002,P006,Fast-Moving,175.0,129.93977043486416
2025-08-24,S002,P006,Fast-Moving,60.0,76.46229263036304
2025-08-25,S002,P006,Fast-Moving,59.0,73.99073123219856
2025-08-26,S002,P006,Fast-Moving,75.0,73.43988351812688
2025-08-27,S002,P006,Fast-Moving,72.0,78.10397303753452
2025-08-28,S002,P006,Fast-Moving,80.0,75.51744611185634
2025-08-29,S002,P006,Fast-Moving,60.0,80.4486187539614
2025-08-30,S002,P006,Fast-Moving,69.0,76.93400344196905
2025-08-31,S002,P006,Fast-Moving,69.0,76.63608343776087
2025-09-01,S002,P006,Fast-Moving,53.0,73.74564920634445
2025-09-02,S002,P006,Fast-Moving,68.0,73.37308899837629
2025-09-03,S002,P006,Fast-Moving,73.0,77.90661668917065
2025-09-04,S002,P006,Fast-Moving,52.0,75.37700886139285
2025-09-05,S002,P006,Fast-Moving,77.0,79.83747837849792
2025-09-06,S002,P006,Fast-Moving,153.0,127.04513403208176
2025-09-07,S002,P006,Fast-Moving,72.0,74.3348147358814
2025-09-08,S002,P006,Fast-Moving,58.0,71.62681458649621
2025-09-09,S002,P006,Fast-Moving,167.0,117.02261070177025
2025-09-10,S002,P006,Fast-Moving,71.0,79.72360741722281
2025-09-11,S002,P006,Fast-Moving,69.0,74.46337825155439
2025-09-12,S002,P006,Fast-Moving,58.0,78.90645656382546
2025-09-13,S002,P006,Fast-Moving,61.0,75.63999493835657
2025-09-14,S002,P006,Fast-Moving,63.0,75.0352893506523
2025-09-15,S002,P006,Fast-Moving,180.0,125.76971779013431
2025-09-16,S002,P006,Fast-Moving,68.0,73.4589633072638
2025-09-17,S002,P006,Fast-Moving,65.0,77.46136688306792
2025-09-18,S002,P006,Fast-Moving,73.0,73.81233614269249
2025-09-19,S002,P006,Fast-Moving,72.0,80.09993883850848
2025-09-20,S002,P006,Fast-Moving,64.0,76.18534107412356
2025-09-21,S002,P006,Fast-Moving,70.0,75.11162227230797
2025-09-22,S002,P006,Fast-Moving,72.0,72.13745352856243
2025-09-23,S002,P006,Fast-Moving,63.0,72.36164739469095
2025-09-24,S002,P006,Fast-Moving,66.0,76.77972327274117
2025-09-25,S002,P006,Fast-Moving,67.0,74.23690514833251
2025-09-26,S002,P006,Fast-Moving,74.0,79.02054437368953
2025-09-28,S002,P006,Fast-Moving,73.0,75.63523585491009
2025-09-29,S002,P006,Fast-Moving,59.0,75.0446255736023
2025-09-30,S002,P006,Fast-Moving,63.0,73.24617513735188
2025-10-01,S002,P006,Fast-Moving,74.0,73.11592068499897
2025-10-02,S002,P006,Fast-Moving,74.0,77.85855863580309
2025-10-03,S002,P006,Fast-Moving,70.0,77.36343185660928
2025-10-04,S002,P006,Fast-Moving,68.0,79.77910919842137
2025-10-05,S002,P006,Fast-Moving,76.0,75.35370058198568
2025-10-06,S002,P006,Fast-Moving,141.0,119.73533837807048
2025-10-07,S002,P006,Fast-Moving,66.0,75.85205670402709
2025-10-08,S002,P006,Fast-Moving,79.0,72.26696063790463
2025-10-09,S002,P006,Fast-Moving,79.0,76.69716343856227
2025-10-10,S002,P006,Fast-Moving,61.0,74.24307898724933
2025-10-11,S002,P006,Fast-Moving,65.0,81.7953224911708
2025-10-12,S002,P006,Fast-Moving,73.0,78.37668877707884
2025-10-13,S002,P006,Fast-Moving,68.0,77.81898788908161
2025-10-14,S002,P006,Fast-Moving,72.0,74.46277530683511
2025-10-15,S002,P006,Fast-Moving,60.0,74.46357477904272
2025-10-16,S002,P006,Fast-Moving,192.0,129.867017478382
2025-10-17,S002,P006,Fast-Moving,70.0,77.19088331393428
2025-10-18,S002,P006,Fast-Moving,170.0,124.92722029319755
2025-10-19,S002,P006,Fast-Moving,75.0,81.13308303906655
2025-10-20,S002,P006,Fast-Moving,71.0,80.32043830341306
2025-10-21,S002,P006,Fast-Moving,183.0,127.27495951633256
2025-10-22,S002,P006,Fast-Moving,70.0,74.92039705006363
2025-10-23,S002,P006,Fast-Moving,66.0,79.64425524622908
2025-10-24,S002,P006,Fast-Moving,74.0,75.61206486840246
2025-10-25,S002,P006,Fast-Moving,78.0,81.46505910474579
2025-10-26,S002,P006,Fast-Moving,79.0,78.0739408020308
2025-10-27,S002,P006,Fast-Moving,68.0,77.9040763703324
2025-10-28,S002,P006,Fast-Moving,57.0,76.16199953027339
2025-10-29,S002,P006,Fast-Moving,62.0,74.51795494730523
2025-10-30,S002,P006,Fast-Moving,74.0,79.18310495255271
2025-10-31,S002,P006,Fast-Moving,65.0,76.60642376051712
2025-11-01,S002,P006,Fast-Moving,68.0,81.51090496585459
2025-11-02,S002,P006,Fast-Moving,75.0,78.23690168389155
2025-11-03,S002,P006,Fast-Moving,68.0,77.66587224364822
2025-11-04,S002,P006,Fast-Moving,61.0,75.56081932937047
2025-11-05,S002,P006,Fast-Moving,69.0,75.27399062774995
2025-11-06,S002,P006,Fast-Moving,75.0,79.37673600042908
2025-11-07,S002,P006,Fast-Moving,75.0,77.43906237675284
2025-11-08,S002,P006,Fast-Moving,82.0,82.8126636077251
2025-11-09,S002,P006,Fast-Moving,69.0,79.70566395735386
2025-11-10,S002,P006,Fast-Moving,69.0,78.34854366628045
2025-11-11,S002,P006,Fast-Moving,73.0,75.48908096196362
2025-11-12,S002,P006,Fast-Moving,63.0,75.53505026449352
2025-11-13,S002,P006,Fast-Moving,79.0,80.75094718746561
2025-11-14,S002,P006,Fast-Moving,75.0,78.62238992731477
2025-11-15,S002,P006,Fast-Moving,70.0,83.32015268782803
2025-11-16,S002,P006,Fast-Moving,72.0,78.36806026401929
2025-11-17,S002,P006,Fast-Moving,76.0,77.94443454081699
2025-11-18,S002,P006,Fast-Moving,214.0,131.41025488703727
2025-11-19,S002,P006,Fast-Moving,71.0,75.86314939098317
2025-11-20,S002,P006,Fast-Moving,66.0,80.56701857347674
2025-11-21,S002,P006,Fast-Moving,172.0,120.77426911361889
2025-11-22,S002,P006,Fast-Moving,77.0,83.03280000157355
2025-11-23,S002,P006,Fast-Moving,72.0,79.41927340418081
2025-11-24,S002,P006,Fast-Moving,81.0,78.95183206818554
2025-11-25,S002,P006,Fast-Moving,60.0,76.60348920639802
2025-11-26,S002,P006,Fast-Moving,70.0,75.49393711610563
2025-11-27,S002,P006,Fast-Moving,77.0,82.15264791236874
2025-11-28,S002,P006,Fast-Moving,60.0,80.25797355627063
2025-11-29,S002,P006,Fast-Moving,59.0,83.72680488978195
2025-11-30,S002,P006,Fast-Moving,77.0,78.9677399623111
2025-12-01,S002,P006,Fast-Moving,68.0,78.75655472983144
2025-12-02,S002,P006,Fast-Moving,75.0,75.33127323889352
2025-12-03,S002,P006,Fast-Moving,63.0,77.16642329703865
2025-12-04,S002,P006,Fast-Moving,68.0,81.17407971097754
2025-12-05,S002,P006,Fast-Moving,73.0,77.14894652309232
2025-12-06,S002,P006,Fast-Moving,63.0,82.69224837662316
2025-12-07,S002,P006,Fast-Moving,62.0,78.9553353961738
2025-12-08,S002,P006,Fast-Moving,71.0,78.53413200573516
2025-12-09,S002,P006,Fast-Moving,60.0,75.78751949062732
2025-12-10,S002,P006,Fast-Moving,65.0,75.55083879926072
2025-12-11,S002,P006,Fast-Moving,76.0,80.30112521808242
2025-12-12,S002,P006,Fast-Moving,74.0,75.729673975998
2025-12-13,S002,P006,Fast-Moving,76.0,80.31878271429446
2025-12-14,S002,P006,Fast-Moving,73.0,79.07575095943102
2025-12-15,S002,P006,Fast-Moving,51.0,78.65459334535957
2025-12-16,S002,P006,Fast-Moving,61.0,73.65692797380643
2025-12-17,S002,P006,Fast-Moving,65.0,75.31102105563319
2025-12-18,S002,P006,Fast-Moving,81.0,79.67252115853691
2025-12-19,S002,P006,Fast-Moving,77.0,77.15254925605208
2025-12-20,S002,P006,Fast-Moving,80.0,81.93267895992473
2025-12-21,S002,P006,Fast-Moving,79.0,78.3899645878738
2025-12-22,S002,P006,Fast-Moving,77.0,77.63746999870469
2025-12-23,S002,P006,Fast-Moving,63.0,75.54553201362614
2025-12-24,S002,P006,Fast-Moving,70.0,75.34620483788456
2025-12-25,S002,P006,Fast-Moving,169.0,132.53008882140352
2025-12-26,S002,P006,Fast-Moving,66.0,77.03022037350854
2025-12-27,S002,P006,Fast-Moving,79.0,81.93161930345539
2025-12-28,S002,P006,Fast-Moving,73.0,78.48624074683416
2025-12-29,S002,P006,Fast-Moving,170.0,127.45695935346583
2025-12-30,S002,P006,Fast-Moving,80.0,77.32791580808455
2025-07-09,S002,P007,Intermittent,5.0,4.685508017365414
2025-07-10,S002,P007,Intermittent,5.0,4.679421667878109
2025-07-11,S002,P007,Intermittent,5.0,4.724519972626644
2025-07-12,S002,P007,Intermittent,5.0,4.724519972626644
2025-07-13,S002,P007,Intermittent,4.0,4.679421667878109
2025-07-14,S002,P007,Intermittent,5.0,4.679421667878109
2025-07-15,S002,P007,Intermittent,5.0,4.693807368103939
2025-07-16,S002,P007,Intermittent,4.0,4.770396475617367
2025-07-17,S002,P007,Intermittent,4.0,4.729176764313656
2025-07-18,S002,P007,Intermittent,5.0,4.722873453919369
2025-07-19,S002,P007,Intermittent,5.0,4.722873453919369
2025-07-20,S002,P007,Intermittent,4.0,4.76409316522308
2025-07-21,S002,P007,Intermittent,5.0,4.76409316522308
2025-07-22,S002,P007,Intermittent,5.0,4.801028494660335
2025-07-23,S002,P007,Intermittent,5.0,4.79650807840057
2025-07-24,S002,P007,Intermittent,6.0,4.802811388794857
2025-07-25,S002,P007,Intermittent,5.0,4.802811388794857
2025-07-26,S002,P007,Intermittent,5.0,4.810570959870296
2025-07-27,S002,P007,Intermittent,5.0,4.802811388794857
2025-07-28,S002,P007,Intermittent,5.0,4.802811388794857
2025-07-29,S002,P007,Intermittent,5.0,4.802811388794857
2025-07-30,S002,P007,Intermittent,4.0,4.802811388794857
2025-07-31,S002,P007,Intermittent,5.0,4.803428654496151
2025-08-01,S002,P007,Intermittent,4.0,4.803428654496151
2025-08-02,S002,P007,Intermittent,4.0,4.803428654496151
2025-08-03,S002,P007,Intermittent,4.0,4.797125344101864
2025-08-04,S002,P007,Intermittent,5.0,4.8131628082437095
2025-08-05,S002,P007,Intermittent,4.0,4.8899850891274985
2025-08-06,S002,P007,Intermittent,4.0,4.784696106736141
2025-08-07,S002,P007,Intermittent,4.0,4.784696106736141
2025-08-08,S002,P007,Intermittent,5.0,4.784696106736141
2025-08-09,S002,P007,Intermittent,5.0,4.784696106736141
2025-08-10,S002,P007,Intermittent,4.0,4.784696106736141
2025-08-11,S002,P007,Intermittent,4.0,4.784696106736141
2025-08-12,S002,P007,Intermittent,4.0,4.77034521562286
2025-08-13,S002,P007,Intermittent,4.0,4.77034521562286
2025-08-14,S002,P007,Intermittent,4.0,4.77034521562286
2025-08-15,S002,P007,Intermittent,6.0,4.77034521562286
2025-08-18,S002,P007,Intermittent,4.0,4.77034521562286
2025-08-19,S002,P007,Intermittent,5.0,4.77034521562286
2025-08-20,S002,P007,Intermittent,4.0,4.776648526017147
2025-08-21,S002,P007,Intermittent,4.0,4.784407620255428
2025-08-22,S002,P007,Intermittent,3.0,4.61895418626495
2025-08-23,S002,P007,Intermittent,12.0,7.557160858933407
2025-08-24,S002,P007,Intermittent,6.0,4.697510008637386
2025-08-25,S002,P007,Intermittent,4.0,4.697510008637386
2025-08-26,S002,P007,Intermittent,5.0,4.697510008637386
2025-08-27,S002,P007,Intermittent,5.0,4.697510008637386
2025-08-28,S002,P007,Intermittent,5.0,4.697510008637386
2025-08-29,S002,P007,Intermittent,5.0,4.719145779435116
2025-08-30,S002,P007,Intermittent,4.0,4.719145779435116
2025-08-31,S002,P007,Intermittent,5.0,4.7303006694955405
2025-09-01,S002,P007,Intermittent,4.0,4.7303006694955405
2025-09-02,S002,P007,Intermittent,5.0,4.7303006694955405
2025-09-03,S002,P007,Intermittent,5.0,4.7303006694955405
2025-09-04,S002,P007,Intermittent,4.0,4.788857226197201
2025-09-05,S002,P007,Intermittent,5.0,4.782553915802914
2025-09-07,S002,P007,Intermittent,5.0,4.862491850678402
2025-09-08,S002,P007,Intermittent,5.0,4.862491850678402
2025-09-09,S002,P007,Intermittent,12.0,8.460529331986386
2025-09-10,S002,P007,Intermittent,5.0,4.815323834244686
2025-09-11,S002,P007,Intermittent,4.0,4.815323834244686
2025-09-12,S002,P007,Intermittent,5.0,4.791147236649471
2025-09-13,S002,P007,Intermittent,5.0,4.783387665574032
2025-09-14,S002,P007,Intermittent,5.0,4.815323834244686
2025-09-15,S002,P007,Intermittent,13.0,8.346372132126767
2025-09-16,S002,P007,Intermittent,5.0,4.941846852127987
2025-09-17,S002,P007,Intermittent,5.0,4.82625341874786
2025-09-18,S002,P007,Intermittent,6.0,4.82625341874786
2025-09-19,S002,P007,Intermittent,5.0,4.811074738327938
2025-09-20,S002,P007,Intermittent,4.0,4.903121952835995
2025-09-21,S002,P007,Intermittent,4.0,4.857048992936092
2025-09-22,S002,P007,Intermittent,4.0,4.82625341874786
2025-09-23,S002,P007,Intermittent,6.0,4.848634009186703
2025-09-24,S002,P007,Intermittent,5.0,4.827843432251888
2025-09-25,S002,P007,Intermittent,4.0,4.827843432251888
2025-09-26,S002,P007,Intermittent,5.0,4.821540121857601
2025-09-27,S002,P007,Intermittent,4.0,4.821540121857601
2025-09-28,S002,P007,Intermittent,5.0,4.821540121857601
2025-09-29,S002,P007,Intermittent,5.0,4.848634009186703
2025-09-30,S002,P007,Intermittent,5.0,4.873421435181576
2025-10-01,S002,P007,Intermittent,5.0,4.873421435181576
2025-10-02,S002,P007,Intermittent,4.0,4.873421435181576
2025-10-03,S002,P007,Intermittent,6.0,4.873421435181576
2025-10-04,S002,P007,Intermittent,5.0,4.865213160340267
2025-10-05,S002,P007,Intermittent,5.0,4.873421435181576
2025-10-06,S002,P007,Intermittent,12.0,8.177140240494687
2025-10-07,S002,P007,Intermittent,5.0,4.9577646301431235
2025-10-08,S002,P007,Intermittent,4.0,4.82625341874786
2025-10-09,S002,P007,Intermittent,5.0,4.82625341874786
2025-10-10,S002,P007,Intermittent,5.0,4.82625341874786
2025-10-11,S002,P007,Intermittent,4.0,4.839390997712093
2025-10-12,S002,P007,Intermittent,4.0,4.839390997712093
2025-10-13,S002,P007,Intermittent,4.0,4.990709070984798
2025-10-14,S002,P007,Intermittent,4.0,4.788503174607235
2025-10-15,S002,P007,Intermittent,4.0,4.788503174607235
2025-10-16,S002,P007,Intermittent,12.0,8.12312317353912
2025-10-17,S002,P007,Intermittent,5.0,4.828461413208919
2025-10-18,S002,P007,Intermittent,11.0,8.393037323777158
2025-10-19,S002,P007,Intermittent,4.0,4.839390997712093
2025-10-20,S002,P007,Intermittent,5.0,4.8601810978097495
2025-10-21,S002,P007,Intermittent,14.0,8.359509472672421
2025-10-22,S002,P007,Intermittent,6.0,4.922609095398861
2025-10-23,S002,P007,Intermittent,4.0,4.919693713013607
2025-10-24,S002,P007,Intermittent,4.0,4.898822550599056
2025-10-25,S002,P007,Intermittent,4.0,4.898822550599056
2025-10-26,S002,P007,Intermittent,6.0,4.839390997712093
2025-10-27,S002,P007,Intermittent,5.0,4.839390997712093
2025-10-28,S002,P007,Intermittent,6.0,4.844694857422787
2025-10-29,S002,P007,Intermittent,5.0,4.840981011216122
2025-10-30,S002,P007,Intermittent,5.0,4.867755417649227
2025-10-31,S002,P007,Intermittent,5.0,4.871776585404354
2025-11-01,S002,P007,Intermittent,5.0,4.840981011216122
2025-11-02,S002,P007,Intermittent,5.0,4.840981011216122
2025-11-03,S002,P007,Intermittent,4.0,4.982090954606014
2025-11-05,S002,P007,Intermittent,6.0,4.8783507393045005
2025-11-06,S002,P007,Intermittent,4.0,4.8783507393045005
2025-11-07,S002,P007,Intermittent,4.0,4.8783507393045005
2025-11-08,S002,P007,Intermittent,4.0,4.8783507393045005
2025-11-09,S002,P007,Intermittent,5.0,4.864859108750301
2025-11-10,S002,P007,Intermittent,4.0,4.87306738359161
2025-11-11,S002,P007,Intermittent,5.0,4.87306738359161
2025-11-12,S002,P007,Intermittent,6.0,4.87306738359161
2025-11-13,S002,P007,Intermittent,5.0,4.991140847031551
2025-11-14,S002,P007,Intermittent,5.0,4.886559014145809
2025-11-15,S002,P007,Intermittent,4.0,4.96662617189117
2025-11-16,S002,P007,Intermittent,5.0,4.867421154801327
2025-11-17,S002,P007,Intermittent,4.0,4.867421154801327
2025-11-18,S002,P007,Intermittent,13.0,8.949981694046933
2025-11-19,S002,P007,Intermittent,6.0,4.886401896302181
2025-11-20,S002,P007,Intermittent,6.0,4.8416240261239585
2025-11-21,S002,P007,Intermittent,15.0,8.110766415421445
2025-11-22,S002,P007,Intermittent,5.0,5.090950732056576
2025-11-23,S002,P007,Intermittent,5.0,4.929618124787289
2025-11-24,S002,P007,Intermittent,4.0,4.898822550599056
2025-11-25,S002,P007,Intermittent,5.0,4.950489287201839
2025-11-26,S002,P007,Intermittent,4.0,4.839390997712093
2025-11-27,S002,P007,Intermittent,5.0,4.839390997712093
2025-11-28,S002,P007,Intermittent,5.0,4.897499804322201
2025-11-29,S002,P007,Intermittent,4.0,4.840981011216122
2025-11-30,S002,P007,Intermittent,5.0,4.827489380661922
2025-12-01,S002,P007,Intermittent,5.0,4.827489380661922
2025-12-02,S002,P007,Intermittent,5.0,4.867755417649227
2025-12-03,S002,P007,Intermittent,5.0,4.871776585404354
2025-12-04,S002,P007,Intermittent,5.0,4.840981011216122
2025-12-05,S002,P007,Intermittent,5.0,4.906391625229793
2025-12-06,S002,P007,Intermittent,5.0,4.886559014145809
2025-12-07,S002,P007,Intermittent,5.0,4.886559014145809
2025-12-08,S002,P007,Intermittent,4.0,4.886559014145809
2025-12-09,S002,P007,Intermittent,5.0,4.886559014145809
2025-12-10,S002,P007,Intermittent,5.0,4.89431810838409
2025-12-11,S002,P007,Intermittent,5.0,4.886559014145809
2025-12-12,S002,P007,Intermittent,5.0,4.886559014145809
2025-12-13,S002,P007,Intermittent,4.0,4.886559014145809
2025-12-14,S002,P007,Intermittent,4.0,4.886559014145809
2025-12-15,S002,P007,Intermittent,5.0,4.87306738359161
2025-12-16,S002,P007,Intermittent,5.0,5.014841084305721
2025-12-17,S002,P007,Intermittent,5.0,4.8833885238809165
2025-12-18,S002,P007,Intermittent,5.0,4.8833885238809165
2025-12-19,S002,P007,Intermittent,5.0,5.0522108123941
2025-12-20,S002,P007,Intermittent,4.0,4.831458096329647
2025-12-21,S002,P007,Intermittent,5.0,4.831458096329647
2025-12-22,S002,P007,Intermittent,6.0,4.831458096329647
2025-12-23,S002,P007,Intermittent,4.0,4.911106591050106
2025-12-24,S002,P007,Intermittent,5.0,4.831458096329647
2025-12-25,S002,P007,Intermittent,13.0,8.21362257463165
2025-12-26,S002,P007,Intermittent,6.0,4.841025118653255
2025-12-27,S002,P007,Intermittent,5.0,4.827042822663265
2025-12-28,S002,P007,Intermittent,5.0,4.827042822663265
2025-12-29,S002,P007,Intermittent,13.0,8.393037323777158
2025-12-30,S002,P007,Intermittent,5.0,4.919532065216976
2025-07-09,S002,P008,Intermittent,1.0,1.176569938659668
2025-07-10,S002,P008,Intermittent,1.0,1.1498949527740479
2025-07-11,S002,P008,Intermittent,1.0,1.1498949527740479
2025-07-12,S002,P008,Intermittent,1.0,1.1498949527740479
2025-07-13,S002,P008,Intermittent,1.0,1.1498949527740479
2025-07-14,S002,P008,Intermittent,1.0,1.1498949527740479
2025-07-15,S002,P008,Intermittent,1.0,1.1841602325439453
2025-07-16,S002,P008,Intermittent,1.0,1.1498949527740479
2025-07-17,S002,P008,Intermittent,1.0,1.1498949527740479
2025-07-18,S002,P008,Intermittent,1.0,1.1498949527740479
2025-07-19,S002,P008,Intermittent,1.0,1.1498949527740479
2025-07-20,S002,P008,Intermittent,1.0,1.1498949527740479
2025-07-21,S002,P008,Intermittent,1.0,1.1498949527740479
2025-07-22,S002,P008,Intermittent,1.0,1.1670089960098267
2025-07-23,S002,P008,Intermittent,1.0,1.1426517963409424
2025-07-24,S002,P008,Intermittent,1.0,1.1426517963409424
2025-07-25,S002,P008,Intermittent,1.0,1.1426517963409424
2025-07-26,S002,P008,Intermittent,1.0,1.1426517963409424
2025-07-27,S002,P008,Intermittent,1.0,1.1426517963409424
2025-07-28,S002,P008,Intermittent,1.0,1.1426517963409424
2025-07-29,S002,P008,Intermittent,1.0,1.1426517963409424
2025-07-30,S002,P008,Intermittent,1.0,1.1426517963409424
2025-07-31,S002,P008,Intermittent,1.0,1.1432689428329468
2025-08-01,S002,P008,Intermittent,1.0,1.1432689428329468
2025-08-03,S002,P008,Intermittent,1.0,1.1432689428329468
2025-08-04,S002,P008,Intermittent,1.0,1.1593062281608582
2025-08-05,S002,P008,Intermittent,1.0,1.1878222823143005
2025-08-06,S002,P008,Intermittent,1.0,1.1750102043151855
2025-08-07,S002,P008,Intermittent,1.0,1.1750102043151855
2025-08-08,S002,P008,Intermittent,1.0,1.1750102043151855
2025-08-09,S002,P008,Intermittent,1.0,1.1750102043151855
2025-08-10,S002,P008,Intermittent,1.0,1.1750102043151855
2025-08-11,S002,P008,Intermittent,1.0,1.1750102043151855
2025-08-12,S002,P008,Intermittent,1.0,1.1750102043151855
2025-08-13,S002,P008,Intermittent,1.0,1.1750102043151855
2025-08-14,S002,P008,Intermittent,1.0,1.1750102043151855
2025-08-15,S002,P008,Intermittent,1.0,1.1750102043151855
2025-08-16,S002,P008,Intermittent,1.0,1.1750102043151855
2025-08-17,S002,P008,Intermittent,2.0,1.1750102043151855
2025-08-18,S002,P008,Intermittent,1.0,1.182253360748291
2025-08-19,S002,P008,Intermittent,1.0,1.182253360748291
2025-08-20,S002,P008,Intermittent,1.0,1.182253360748291
2025-08-21,S002,P008,Intermittent,1.0,1.182253360748291
2025-08-22,S002,P008,Intermittent,1.0,1.182253360748291
2025-08-23,S002,P008,Intermittent,4.0,2.4333707094192505
2025-08-24,S002,P008,Intermittent,1.0,1.2109348773956299
2025-08-25,S002,P008,Intermittent,1.0,1.182253360748291
2025-08-26,S002,P008,Intermittent,1.0,1.182253360748291
2025-08-27,S002,P008,Intermittent,1.0,1.182253360748291
2025-08-28,S002,P008,Intermittent,1.0,1.182253360748291
2025-08-29,S002,P008,Intermittent,1.0,1.2038890719413757
2025-08-30,S002,P008,Intermittent,1.0,1.2215215563774109
2025-08-31,S002,P008,Intermittent,1.0,1.2111369967460632
2025-09-01,S002,P008,Intermittent,1.0,1.2095746397972107
2025-09-02,S002,P008,Intermittent,1.0,1.2095746397972107
2025-09-03,S002,P008,Intermittent,2.0,1.2095746397972107
2025-09-05,S002,P008,Intermittent,1.0,1.2095746397972107
2025-09-06,S002,P008,Intermittent,4.0,2.526037812232971
2025-09-07,S002,P008,Intermittent,1.0,1.2362495064735413
2025-09-08,S002,P008,Intermittent,1.0,1.2095746397972107
2025-09-09,S002,P008,Intermittent,3.0,2.4839686155319214
2025-09-10,S002,P008,Intermittent,1.0,1.23825603723526
2025-09-11,S002,P008,Intermittent,1.0,1.2095746397972107
2025-09-12,S002,P008,Intermittent,1.0,1.2095746397972107
2025-09-13,S002,P008,Intermittent,1.0,1.2272070050239563
2025-09-14,S002,P008,Intermittent,1.0,1.2095746397972107
2025-09-15,S002,P008,Intermittent,4.0,2.4839686155319214
2025-09-16,S002,P008,Intermittent,1.0,1.2479071021080017
2025-09-17,S002,P008,Intermittent,1.0,1.2111369967460632
2025-09-18,S002,P008,Intermittent,1.0,1.2095746397972107
2025-09-19,S002,P008,Intermittent,1.0,1.2095746397972107
2025-09-20,S002,P008,Intermittent,1.0,1.2552044987678528
2025-09-21,S002,P008,Intermittent,1.0,1.2095746397972107
2025-09-22,S002,P008,Intermittent,1.0,1.2272070050239563
2025-09-23,S002,P008,Intermittent,1.0,1.2266885638237
2025-09-24,S002,P008,Intermittent,2.0,1.2095746397972107
2025-09-25,S002,P008,Intermittent,1.0,1.2095746397972107
2025-09-26,S002,P008,Intermittent,1.0,1.2095746397972107
2025-09-27,S002,P008,Intermittent,1.0,1.2095746397972107
2025-09-28,S002,P008,Intermittent,2.0,1.2095746397972107
2025-09-29,S002,P008,Intermittent,1.0,1.2266885638237
2025-09-30,S002,P008,Intermittent,1.0,1.2095746397972107
2025-10-01,S002,P008,Intermittent,1.0,1.2350956797599792
2025-10-02,S002,P008,Intermittent,1.0,1.2095746397972107
2025-10-03,S002,P008,Intermittent,1.0,1.2095746397972107
2025-10-04,S002,P008,Intermittent,1.0,1.2380905747413635
2025-10-05,S002,P008,Intermittent,1.0,1.2350956797599792
2025-10-07,S002,P008,Intermittent,1.0,1.2380905747413635
2025-10-08,S002,P008,Intermittent,1.0,1.2111369967460632
2025-10-09,S002,P008,Intermittent,1.0,1.2095746397972107
2025-10-10,S002,P008,Intermittent,1.0,1.2095746397972107
2025-10-11,S002,P008,Intermittent,1.0,1.2155238389968872
2025-10-12,S002,P008,Intermittent,1.0,1.2170861959457397
2025-10-13,S002,P008,Intermittent,1.0,1.2367966175079346
2025-10-14,S002,P008,Intermittent,1.0,1.2082806825637817
2025-10-15,S002,P008,Intermittent,1.0,1.2082806825637817
2025-10-16,S002,P008,Intermittent,4.0,2.4415136575698853
2025-10-17,S002,P008,Intermittent,2.0,1.2362239360809326
2025-10-18,S002,P008,Intermittent,3.0,2.5537668466567993
2025-10-19,S002,P008,Intermittent,1.0,1.2362239360809326
2025-10-20,S002,P008,Intermittent,1.0,1.2155238389968872
2025-10-21,S002,P008,Intermittent,4.0,2.489917755126953
2025-10-22,S002,P008,Intermittent,1.0,1.2362239360809326
2025-10-23,S002,P008,Intermittent,1.0,1.2289447784423828
2025-10-24,S002,P008,Intermittent,1.0,1.2235051393508911
2025-10-25,S002,P008,Intermittent,1.0,1.2331562042236328
2025-10-26,S002,P008,Intermittent,1.0,1.2155238389968872
2025-10-27,S002,P008,Intermittent,1.0,1.2155238389968872
2025-10-28,S002,P008,Intermittent,1.0,1.2331562042236328
2025-10-29,S002,P008,Intermittent,1.0,1.2155238389968872
2025-10-30,S002,P008,Intermittent,1.0,1.2326377630233765
2025-10-31,S002,P008,Intermittent,1.0,1.2170861959457397
2025-11-01,S002,P008,Intermittent,1.0,1.2326377630233765
2025-11-02,S002,P008,Intermittent,1.0,1.2155238389968872
2025-11-03,S002,P008,Intermittent,1.0,1.2155238389968872
2025-11-04,S002,P008,Intermittent,1.0,1.2326377630233765
2025-11-05,S002,P008,Intermittent,1.0,1.2082806825637817
2025-11-06,S002,P008,Intermittent,1.0,1.2082806825637817
2025-11-07,S002,P008,Intermittent,1.0,1.2082806825637817
2025-11-08,S002,P008,Intermittent,2.0,1.2082806825637817
