date,store_id,product_id,sales_quantity,is_stockout
2025-05-30,S005,P006,91,0
2025-05-31,S005,P006,195,0
2025-06-01,S005,P006,79,0
2025-06-02,S005,P006,92,0
2025-06-03,S005,P006,91,0
2025-06-04,S005,P006,258,0
2025-06-05,S005,P006,100,0
2025-06-06,S005,P006,93,0
2025-06-07,S005,P006,106,0
2025-06-08,S005,P006,110,0
2025-06-09,S005,P006,100,0
2025-06-10,S005,P006,109,0
2025-06-11,S005,P006,110,0
2025-06-12,S005,P006,97,0
2025-06-13,S005,P006,92,0
2025-06-14,S005,P006,106,0
2025-06-15,S005,P006,105,0
2025-06-16,S005,P006,95,0
2025-06-17,S005,P006,86,0
2025-06-18,S005,P006,92,0
2025-06-19,S005,P006,95,0
2025-06-20,S005,P006,102,0
2025-06-21,S005,P006,109,0
2025-06-22,S005,P006,103,0
2025-06-23,S005,P006,101,0
2025-06-24,S005,P006,106,0
2025-06-25,S005,P006,94,0
2025-06-26,S005,P006,90,0
2025-06-27,S005,P006,88,0
2025-06-28,S005,P006,93,0
2025-06-29,S005,P006,101,0
2025-06-30,S005,P006,78,0
2025-07-01,S005,P006,87,0
2025-07-02,S005,P006,90,0
2025-07-03,S005,P006,98,0
2025-07-04,S005,P006,109,0
2025-07-05,S005,P006,87,0
2025-07-06,S005,P006,109,0
2025-07-07,S005,P006,102,0
2025-07-08,S005,P006,205,0
2025-07-09,S005,P006,84,0
2025-07-10,S005,P006,84,0
2025-07-11,S005,P006,75,0
2025-07-12,S005,P006,80,0
2025-07-13,S005,P006,90,0
2025-07-14,S005,P006,101,0
2025-07-15,S005,P006,86,0
2025-07-16,S005,P006,95,0
2025-07-17,S005,P006,92,0
2025-07-18,S005,P006,105,0
2025-07-19,S005,P006,99,0
2025-07-20,S005,P006,100,0
2025-07-21,S005,P006,87,0
2025-07-22,S005,P006,85,0
2025-07-23,S005,P006,95,0
2025-07-24,S005,P006,94,0
2025-07-25,S005,P006,96,0
2025-07-26,S005,P006,82,0
2025-07-27,S005,P006,91,0
2025-07-28,S005,P006,101,0
2025-07-29,S005,P006,103,0
2025-07-30,S005,P006,98,0
2025-07-31,S005,P006,86,0
2025-08-01,S005,P006,94,0
2025-08-02,S005,P006,111,0
2025-08-03,S005,P006,0,1
2025-08-04,S005,P006,86,0
2025-08-05,S005,P006,94,0
2025-08-06,S005,P006,107,0
2025-08-07,S005,P006,106,0
2025-08-08,S005,P006,91,0
2025-08-09,S005,P006,118,0
2025-08-10,S005,P006,97,0
2025-08-11,S005,P006,94,0
2025-08-12,S005,P006,96,0
2025-08-13,S005,P006,95,0
2025-08-14,S005,P006,85,0
2025-08-15,S005,P006,105,0
2025-08-16,S005,P006,92,0
2025-08-17,S005,P006,102,0
2025-08-18,S005,P006,106,0
2025-08-19,S005,P006,96,0
2025-08-20,S005,P006,102,0
2025-08-21,S005,P006,88,0
2025-08-22,S005,P006,0,1
2025-08-23,S005,P006,258,0
2025-08-24,S005,P006,100,0
2025-08-25,S005,P006,101,0
2025-08-26,S005,P006,113,0
2025-08-27,S005,P006,114,0
2025-08-28,S005,P006,91,0
2025-08-29,S005,P006,93,0
2025-08-30,S005,P006,92,0
2025-08-31,S005,P006,92,0
2025-09-01,S005,P006,103,0
2025-09-02,S005,P006,98,0
2025-09-03,S005,P006,98,0
2025-09-04,S005,P006,91,0
2025-09-05,S005,P006,100,0
2025-09-06,S005,P006,201,0
2025-09-07,S005,P006,78,0
2025-09-08,S005,P006,102,0
2025-09-09,S005,P006,221,0
2025-09-10,S005,P006,100,0
2025-09-11,S005,P006,88,0
2025-09-12,S005,P006,96,0
2025-09-13,S005,P006,92,0
2025-09-14,S005,P006,91,0
2025-09-15,S005,P006,245,0
2025-09-16,S005,P006,95,0
2025-09-17,S005,P006,114,0
2025-09-18,S005,P006,98,0
2025-09-19,S005,P006,89,0
2025-09-20,S005,P006,70,0
2025-09-21,S005,P006,91,0
2025-09-22,S005,P006,108,0
2025-09-23,S005,P006,98,0
2025-09-24,S005,P006,89,0
2025-09-25,S005,P006,80,0
2025-09-26,S005,P006,85,0
2025-09-27,S005,P006,97,0
2025-09-28,S005,P006,87,0
2025-09-29,S005,P006,92,0
2025-09-30,S005,P006,75,0
2025-10-01,S005,P006,104,0
2025-10-02,S005,P006,90,0
2025-10-03,S005,P006,102,0
2025-10-04,S005,P006,97,0
2025-10-05,S005,P006,100,0
2025-10-06,S005,P006,261,0
2025-10-07,S005,P006,98,0
2025-10-08,S005,P006,90,0
2025-10-09,S005,P006,97,0
2025-10-10,S005,P006,76,0
2025-10-11,S005,P006,95,0
2025-10-12,S005,P006,111,0
2025-10-13,S005,P006,98,0
2025-10-14,S005,P006,0,1
2025-10-15,S005,P006,92,0
2025-10-16,S005,P006,246,0
2025-10-17,S005,P006,105,0
2025-10-18,S005,P006,197,0
2025-10-19,S005,P006,109,0
2025-10-20,S005,P006,102,0
2025-10-21,S005,P006,214,0
2025-10-22,S005,P006,96,0
2025-10-23,S005,P006,98,0
2025-10-24,S005,P006,98,0
2025-10-25,S005,P006,102,0
2025-10-26,S005,P006,94,0
2025-10-27,S005,P006,103,0
2025-10-28,S005,P006,96,0
2025-10-29,S005,P006,83,0
2025-10-30,S005,P006,90,0
2025-10-31,S005,P006,99,0
2025-11-01,S005,P006,104,0
2025-11-02,S005,P006,90,0
2025-11-03,S005,P006,100,0
2025-11-04,S005,P006,93,0
2025-11-05,S005,P006,108,0
2025-11-06,S005,P006,97,0
2025-11-07,S005,P006,81,0
2025-11-08,S005,P006,111,0
2025-11-09,S005,P006,104,0
2025-11-10,S005,P006,93,0
2025-11-11,S005,P006,94,0
2025-11-12,S005,P006,85,0
2025-11-13,S005,P006,99,0
2025-11-14,S005,P006,107,0
2025-11-15,S005,P006,105,0
2025-11-16,S005,P006,101,0
2025-11-17,S005,P006,102,0
2025-11-18,S005,P006,273,0
2025-11-19,S005,P006,100,0
2025-11-20,S005,P006,102,0
2025-11-21,S005,P006,261,0
2025-11-22,S005,P006,117,0
2025-11-23,S005,P006,105,0
2025-11-24,S005,P006,118,0
2025-11-25,S005,P006,85,0
2025-11-26,S005,P006,104,0
2025-11-27,S005,P006,90,0
2025-11-28,S005,P006,96,0
2025-11-29,S005,P006,106,0
2025-11-30,S005,P006,93,0
2025-12-01,S005,P006,94,0
2025-12-02,S005,P006,90,0
2025-12-03,S005,P006,107,0
2025-12-04,S005,P006,96,0
2025-12-05,S005,P006,115,0
2025-12-06,S005,P006,107,0
2025-12-07,S005,P006,101,0
2025-12-08,S005,P006,104,0
2025-12-09,S005,P006,105,0
2025-12-10,S005,P006,84,0
2025-12-11,S005,P006,96,0
2025-12-12,S005,P006,115,0
2025-12-13,S005,P006,96,0
2025-12-14,S005,P006,102,0
2025-12-15,S005,P006,105,0
2025-12-16,S005,P006,95,0
2025-12-17,S005,P006,115,0
2025-12-18,S005,P006,89,0
2025-12-19,S005,P006,99,0
2025-12-20,S005,P006,108,0
2025-12-21,S005,P006,94,0
2025-12-22,S005,P006,92,0
2025-12-23,S005,P006,113,0
2025-12-24,S005,P006,109,0
2025-12-25,S005,P006,269,0
2025-12-26,S005,P006,98,0
2025-12-27,S005,P006,95,0
2025-12-28,S005,P006,92,0
2025-12-29,S005,P006,267,0
2025-12-30,S005,P006,97,0
2024-01-01,S005,P007,6,0
2024-01-02,S005,P007,7,0
2024-01-03,S005,P007,6,0
2024-01-04,S005,P007,8,0
2024-01-05,S005,P007,7,0
2024-01-06,S005,P007,8,0
2024-01-07,S005,P007,7,0
2024-01-08,S005,P007,7,0
2024-01-09,S005,P007,19,0
2024-01-10,S005,P007,7,0
2024-01-11,S005,P007,0,1
2024-01-12,S005,P007,6,0
2024-01-13,S005,P007,9,0
2024-01-14,S005,P007,7,0
2024-01-15,S005,P007,9,0
2024-01-16,S005,P007,7,0
2024-01-17,S005,P007,8,0
2024-01-18,S005,P007,7,0
2024-01-19,S005,P007,6,0
2024-01-20,S005,P007,7,0
2024-01-21,S005,P007,8,0
2024-01-22,S005,P007,0,1
2024-01-23,S005,P007,8,0
2024-01-24,S005,P007,8,0
2024-01-25,S005,P007,7,0
2024-01-26,S005,P007,7,0
2024-01-27,S005,P007,0,1
2024-01-28,S005,P007,7,0
2024-01-29,S005,P007,7,0
2024-01-30,S005,P007,6,0
2024-01-31,S005,P007,8,0
2024-02-01,S005,P007,7,0
2024-02-02,S005,P007,6,0
2024-02-03,S005,P007,7,0
2024-02-04,S005,P007,8,0
2024-02-05,S005,P007,7,0
2024-02-06,S005,P007,6,0
2024-02-07,S005,P007,6,0
2024-02-08,S005,P007,6,0
2024-02-09,S005,P007,8,0
2024-02-10,S005,P007,8,0
2024-02-11,S005,P007,7,0
2024-02-12,S005,P007,7,0
2024-02-13,S005,P007,19,0
2024-02-14,S005,P007,7,0
2024-02-15,S005,P007,7,0
2024-02-16,S005,P007,7,0
2024-02-17,S005,P007,8,0
2024-02-18,S005,P007,5,0
2024-02-19,S005,P007,8,0
2024-02-20,S005,P007,8,0
2024-02-21,S005,P007,19,0
2024-02-22,S005,P007,8,0
2024-02-23,S005,P007,6,0
2024-02-24,S005,P007,0,1
2024-02-25,S005,P007,7,0
2024-02-26,S005,P007,7,0
2024-02-27,S005,P007,7,0
2024-02-28,S005,P007,8,0
2024-02-29,S005,P007,7,0
2024-03-01,S005,P007,6,0
2024-03-02,S005,P007,7,0
2024-03-03,S005,P007,8,0
2024-03-04,S005,P007,7,0
2024-03-05,S005,P007,8,0
2024-03-06,S005,P007,6,0
2024-03-07,S005,P007,7,0
2024-03-08,S005,P007,8,0
2024-03-09,S005,P007,7,0
2024-03-10,S005,P007,7,0
2024-03-11,S005,P007,7,0
2024-03-12,S005,P007,7,0
2024-03-13,S005,P007,8,0
2024-03-14,S005,P007,18,0
2024-03-15,S005,P007,7,0
2024-03-16,S005,P007,8,0
2024-03-17,S005,P007,8,0
2024-03-18,S005,P007,7,0
2024-03-19,S005,P007,21,0
2024-03-20,S005,P007,17,0
2024-03-21,S005,P007,7,0
2024-03-22,S005,P007,7,0
2024-03-23,S005,P007,9,0
2024-03-24,S005,P007,6,0
2024-03-25,S005,P007,7,0
2024-03-26,S005,P007,8,0
2024-03-27,S005,P007,7,0
2024-03-28,S005,P007,8,0
2024-03-29,S005,P007,7,0
2024-03-30,S005,P007,18,0
2024-03-31,S005,P007,7,0
2024-04-01,S005,P007,7,0
2024-04-02,S005,P007,8,0
2024-04-03,S005,P007,18,0
2024-04-04,S005,P007,9,0
2024-04-05,S005,P007,7,0
2024-04-06,S005,P007,8,0
2024-04-07,S005,P007,7,0
2024-04-08,S005,P007,7,0
2024-04-09,S005,P007,8,0
2024-04-10,S005,P007,8,0
2024-04-11,S005,P007,6,0
2024-04-12,S005,P007,6,0
2024-04-13,S005,P007,7,0
2024-04-14,S005,P007,8,0
2024-04-15,S005,P007,7,0
2024-04-16,S005,P007,6,0
2024-04-17,S005,P007,7,0
2024-04-18,S005,P007,8,0
2024-04-19,S005,P007,7,0
2024-04-20,S005,P007,8,0
2024-04-21,S005,P007,0,1
2024-04-22,S005,P007,8,0
2024-04-23,S005,P007,7,0
2024-04-24,S005,P007,7,0
2024-04-25,S005,P007,7,0
2024-04-26,S005,P007,7,0
2024-04-27,S005,P007,18,0
2024-04-28,S005,P007,8,0
2024-04-29,S005,P007,8,0
2024-04-30,S005,P007,6,0
2024-05-01,S005,P007,16,0
2024-05-02,S005,P007,9,0
2024-05-03,S005,P007,8,0
2024-05-04,S005,P007,6,0
2024-05-05,S005,P007,7,0
2024-05-06,S005,P007,7,0
2024-05-07,S005,P007,7,0
2024-05-08,S005,P007,6,0
2024-05-09,S005,P007,6,0
2024-05-10,S005,P007,8,0
2024-05-11,S005,P007,21,0
2024-05-12,S005,P007,7,0
2024-05-13,S005,P007,6,0
2024-05-14,S005,P007,7,0
2024-05-15,S005,P007,7,0
2024-05-16,S005,P007,8,0
2024-05-17,S005,P007,7,0
2024-05-18,S005,P007,7,0
2024-05-19,S005,P007,8,0
2024-05-20,S005,P007,8,0
2024-05-21,S005,P007,8,0
2024-05-22,S005,P007,7,0
2024-05-23,S005,P007,7,0
2024-05-24,S005,P007,7,0
2024-05-25,S005,P007,8,0
2024-05-26,S005,P007,7,0
2024-05-27,S005,P007,8,0
2024-05-28,S005,P007,8,0
2024-05-29,S005,P007,8,0
2024-05-30,S005,P007,7,0
2024-05-31,S005,P007,6,0
2024-06-01,S005,P007,8,0
2024-06-02,S005,P007,8,0
2024-06-03,S005,P007,8,0
2024-06-04,S005,P007,7,0
2024-06-05,S005,P007,8,0
2024-06-06,S005,P007,7,0
2024-06-07,S005,P007,8,0
2024-06-08,S005,P007,7,0
2024-06-09,S005,P007,8,0
2024-06-10,S005,P007,7,0
2024-06-11,S005,P007,6,0
2024-06-12,S005,P007,8,0
2024-06-13,S005,P007,8,0
2024-06-14,S005,P007,18,0
2024-06-15,S005,P007,7,0
2024-06-16,S005,P007,6,0
2024-06-17,S005,P007,8,0
2024-06-18,S005,P007,7,0
2024-06-19,S005,P007,6,0
2024-06-20,S005,P007,7,0
2024-06-21,S005,P007,8,0
2024-06-22,S005,P007,7,0
2024-06-23,S005,P007,7,0
2024-06-24,S005,P007,7,0
2024-06-25,S005,P007,7,0
2024-06-26,S005,P007,7,0
2024-06-27,S005,P007,8,0
2024-06-28,S005,P007,18,0
2024-06-29,S005,P007,18,0
2024-06-30,S005,P007,21,0
2024-07-01,S005,P007,6,0
2024-07-02,S005,P007,7,0
2024-07-03,S005,P007,16,0
2024-07-04,S005,P007,8,0
2024-07-05,S005,P007,17,0
2024-07-06,S005,P007,18,0
2024-07-07,S005,P007,7,0
2024-07-08,S005,P007,7,0
2024-07-09,S005,P007,7,0
2024-07-10,S005,P007,8,0
2024-07-11,S005,P007,8,0
2024-07-12,S005,P007,7,0
2024-07-13,S005,P007,8,0
2024-07-14,S005,P007,21,0
2024-07-15,S005,P007,8,0
2024-07-16,S005,P007,7,0
2024-07-17,S005,P007,7,0
2024-07-18,S005,P007,8,0
2024-07-19,S005,P007,23,0
2024-07-20,S005,P007,6,0
2024-07-21,S005,P007,9,0
2024-07-22,S005,P007,7,0
2024-07-23,S005,P007,9,0
2024-07-24,S005,P007,8,0
2024-07-25,S005,P007,8,0
2024-07-26,S005,P007,6,0
2024-07-27,S005,P007,7,0
2024-07-28,S005,P007,8,0
2024-07-29,S005,P007,7,0
2024-07-30,S005,P007,8,0
2024-07-31,S005,P007,20,0
2024-08-01,S005,P007,8,0
2024-08-02,S005,P007,8,0
2024-08-03,S005,P007,7,0
2024-08-04,S005,P007,7,0
2024-08-05,S005,P007,7,0
2024-08-06,S005,P007,7,0
2024-08-07,S005,P007,8,0
2024-08-08,S005,P007,8,0
2024-08-09,S005,P007,7,0
2024-08-10,S005,P007,7,0
2024-08-11,S005,P007,8,0
2024-08-12,S005,P007,7,0
2024-08-13,S005,P007,8,0
2024-08-14,S005,P007,8,0
2024-08-15,S005,P007,6,0
2024-08-16,S005,P007,8,0
2024-08-17,S005,P007,7,0
2024-08-18,S005,P007,8,0
2024-08-19,S005,P007,7,0
2024-08-20,S005,P007,9,0
2024-08-21,S005,P007,7,0
2024-08-22,S005,P007,7,0
2024-08-23,S005,P007,8,0
2024-08-24,S005,P007,8,0
2024-08-25,S005,P007,6,0
2024-08-26,S005,P007,8,0
2024-08-27,S005,P007,7,0
2024-08-28,S005,P007,7,0
2024-08-29,S005,P007,6,0
2024-08-30,S005,P007,9,0
2024-08-31,S005,P007,7,0
2024-09-01,S005,P007,20,0
2024-09-02,S005,P007,7,0
2024-09-03,S005,P007,7,0
2024-09-04,S005,P007,7,0
2024-09-05,S005,P007,7,0
2024-09-06,S005,P007,9,0
2024-09-07,S005,P007,8,0
2024-09-08,S005,P007,6,0
2024-09-09,S005,P007,18,0
2024-09-10,S005,P007,6,0
2024-09-11,S005,P007,7,0
2024-09-12,S005,P007,8,0
2024-09-13,S005,P007,10,0
2024-09-14,S005,P007,7,0
2024-09-15,S005,P007,8,0
2024-09-16,S005,P007,7,0
2024-09-17,S005,P007,8,0
2024-09-18,S005,P007,8,0
2024-09-19,S005,P007,8,0
2024-09-20,S005,P007,22,0
2024-09-21,S005,P007,9,0
2024-09-22,S005,P007,8,0
2024-09-23,S005,P007,9,0
2024-09-24,S005,P007,9,0
2024-09-25,S005,P007,8,0
2024-09-26,S005,P007,8,0
2024-09-27,S005,P007,8,0
2024-09-28,S005,P007,7,0
2024-09-29,S005,P007,8,0
2024-09-30,S005,P007,8,0
2024-10-01,S005,P007,8,0
2024-10-02,S005,P007,5,0
2024-10-03,S005,P007,9,0
2024-10-04,S005,P007,8,0
2024-10-05,S005,P007,8,0
2024-10-06,S005,P007,6,0
2024-10-07,S005,P007,7,0
2024-10-08,S005,P007,7,0
2024-10-09,S005,P007,7,0
2024-10-10,S005,P007,7,0
2024-10-11,S005,P007,8,0
2024-10-12,S005,P007,7,0
2024-10-13,S005,P007,7,0
2024-10-14,S005,P007,7,0
2024-10-15,S005,P007,7,0
2024-10-16,S005,P007,8,0
2024-10-17,S005,P007,7,0
2024-10-18,S005,P007,6,0
2024-10-19,S005,P007,8,0
2024-10-20,S005,P007,9,0
2024-10-21,S005,P007,9,0
2024-10-22,S005,P007,8,0
2024-10-23,S005,P007,7,0
2024-10-24,S005,P007,22,0
2024-10-25,S005,P007,8,0
2024-10-26,S005,P007,8,0
2024-10-27,S005,P007,9,0
2024-10-28,S005,P007,9,0
2024-10-29,S005,P007,8,0
2024-10-30,S005,P007,19,0
2024-10-31,S005,P007,7,0
2024-11-01,S005,P007,19,0
2024-11-02,S005,P007,19,0
2024-11-03,S005,P007,6,0
2024-11-04,S005,P007,8,0
2024-11-05,S005,P007,7,0
2024-11-06,S005,P007,7,0
2024-11-07,S005,P007,8,0
2024-11-08,S005,P007,8,0
2024-11-09,S005,P007,6,0
2024-11-10,S005,P007,7,0
2024-11-11,S005,P007,7,0
2024-11-12,S005,P007,8,0
2024-11-13,S005,P007,8,0
2024-11-14,S005,P007,7,0
2024-11-15,S005,P007,7,0
2024-11-16,S005,P007,9,0
2024-11-17,S005,P007,6,0
2024-11-18,S005,P007,10,0
2024-11-19,S005,P007,7,0
2024-11-20,S005,P007,8,0
2024-11-21,S005,P007,8,0
2024-11-22,S005,P007,8,0
2024-11-23,S005,P007,7,0
2024-11-24,S005,P007,7,0
2024-11-25,S005,P007,22,0
2024-11-26,S005,P007,9,0
2024-11-27,S005,P007,10,0
2024-11-28,S005,P007,7,0
2024-11-29,S005,P007,8,0
2024-11-30,S005,P007,18,0
2024-12-01,S005,P007,8,0
2024-12-02,S005,P007,8,0
2024-12-03,S005,P007,8,0
2024-12-04,S005,P007,7,0
2024-12-05,S005,P007,7,0
2024-12-06,S005,P007,22,0
2024-12-07,S005,P007,8,0
2024-12-08,S005,P007,7,0
2024-12-09,S005,P007,8,0
2024-12-10,S005,P007,8,0
2024-12-11,S005,P007,6,0
2024-12-12,S005,P007,6,0
2024-12-13,S005,P007,21,0
2024-12-14,S005,P007,6,0
2024-12-15,S005,P007,9,0
2024-12-16,S005,P007,24,0
2024-12-17,S005,P007,20,0
2024-12-18,S005,P007,7,0
2024-12-19,S005,P007,8,0
2024-12-20,S005,P007,9,0
2024-12-21,S005,P007,8,0
2024-12-22,S005,P007,7,0
2024-12-23,S005,P007,8,0
2024-12-24,S005,P007,8,0
2024-12-25,S005,P007,7,0
2024-12-26,S005,P007,8,0
2024-12-27,S005,P007,8,0
2024-12-28,S005,P007,6,0
2024-12-29,S005,P007,6,0
2024-12-30,S005,P007,7,0
2024-12-31,S005,P007,7,0
2025-01-01,S005,P007,7,0
2025-01-02,S005,P007,8,0
2025-01-03,S005,P007,7,0
2025-01-04,S005,P007,7,0
2025-01-05,S005,P007,8,0
2025-01-06,S005,P007,9,0
2025-01-07,S005,P007,9,0
2025-01-08,S005,P007,8,0
2025-01-09,S005,P007,8,0
2025-01-10,S005,P007,9,0
2025-01-11,S005,P007,9,0
2025-01-12,S005,P007,8,0
2025-01-13,S005,P007,7,0
2025-01-14,S005,P007,8,0
2025-01-15,S005,P007,18,0
2025-01-16,S005,P007,7,0
2025-01-17,S005,P007,7,0
2025-01-18,S005,P007,8,0
2025-01-19,S005,P007,21,0
2025-01-20,S005,P007,20,0
2025-01-21,S005,P007,7,0
2025-01-22,S005,P007,6,0
2025-01-23,S005,P007,8,0
2025-01-24,S005,P007,9,0
2025-01-25,S005,P007,8,0
2025-01-26,S005,P007,7,0
2025-01-27,S005,P007,18,0
2025-01-28,S005,P007,8,0
2025-01-29,S005,P007,8,0
2025-01-30,S005,P007,8,0
2025-01-31,S005,P007,6,0
2025-02-01,S005,P007,7,0
2025-02-02,S005,P007,9,0
2025-02-03,S005,P007,6,0
2025-02-04,S005,P007,8,0
2025-02-05,S005,P007,9,0
2025-02-06,S005,P007,7,0
2025-02-07,S005,P007,19,0
2025-02-08,S005,P007,7,0
2025-02-09,S005,P007,8,0
2025-02-10,S005,P007,8,0
2025-02-11,S005,P007,8,0
2025-02-12,S005,P007,19,0
2025-02-13,S005,P007,9,0
2025-02-14,S005,P007,22,0
2025-02-15,S005,P007,8,0
2025-02-16,S005,P007,7,0
2025-02-17,S005,P007,8,0
2025-02-18,S005,P007,21,0
2025-02-19,S005,P007,8,0
2025-02-20,S005,P007,8,0
2025-02-21,S005,P007,23,0
2025-02-22,S005,P007,9,0
2025-02-23,S005,P007,9,0
2025-02-24,S005,P007,9,0
2025-02-25,S005,P007,0,1
2025-02-26,S005,P007,8,0
2025-02-27,S005,P007,8,0
2025-02-28,S005,P007,21,0
2025-03-01,S005,P007,8,0
2025-03-02,S005,P007,8,0
2025-03-03,S005,P007,20,0
2025-03-04,S005,P007,8,0
2025-03-05,S005,P007,8,0
2025-03-06,S005,P007,7,0
2025-03-07,S005,P007,8,0
2025-03-08,S005,P007,7,0
2025-03-09,S005,P007,8,0
2025-03-10,S005,P007,9,0
2025-03-11,S005,P007,8,0
2025-03-12,S005,P007,8,0
2025-03-13,S005,P007,21,0
2025-03-14,S005,P007,24,0
2025-03-15,S005,P007,7,0
2025-03-16,S005,P007,9,0
2025-03-17,S005,P007,9,0
2025-03-18,S005,P007,8,0
2025-03-19,S005,P007,9,0
2025-03-20,S005,P007,7,0
2025-03-21,S005,P007,19,0
2025-03-22,S005,P007,9,0
2025-03-23,S005,P007,19,0
2025-03-24,S005,P007,10,0
2025-03-25,S005,P007,9,0
2025-03-26,S005,P007,7,0
2025-03-27,S005,P007,23,0
2025-03-28,S005,P007,8,0
2025-03-29,S005,P007,9,0
2025-03-30,S005,P007,8,0
2025-03-31,S005,P007,8,0
2025-04-01,S005,P007,8,0
2025-04-02,S005,P007,22,0
2025-04-03,S005,P007,7,0
2025-04-04,S005,P007,8,0
2025-04-05,S005,P007,7,0
2025-04-06,S005,P007,20,0
2025-04-07,S005,P007,9,0
2025-04-08,S005,P007,7,0
2025-04-09,S005,P007,0,1
2025-04-10,S005,P007,9,0
2025-04-11,S005,P007,8,0
2025-04-12,S005,P007,10,0
2025-04-13,S005,P007,7,0
2025-04-14,S005,P007,8,0
2025-04-15,S005,P007,21,0
2025-04-16,S005,P007,18,0
2025-04-17,S005,P007,9,0
2025-04-18,S005,P007,7,0
2025-04-19,S005,P007,22,0
2025-04-20,S005,P007,0,1
2025-04-21,S005,P007,8,0
2025-04-22,S005,P007,8,0
2025-04-23,S005,P007,8,0
2025-04-24,S005,P007,22,0
2025-04-25,S005,P007,9,0
2025-04-26,S005,P007,8,0
2025-04-27,S005,P007,9,0
2025-04-28,S005,P007,8,0
2025-04-29,S005,P007,9,0
2025-04-30,S005,P007,8,0
2025-05-01,S005,P007,0,1
2025-05-02,S005,P007,8,0
2025-05-03,S005,P007,8,0
2025-05-04,S005,P007,7,0
2025-05-05,S005,P007,7,0
2025-05-06,S005,P007,7,0
2025-05-07,S005,P007,7,0
2025-05-08,S005,P007,8,0
2025-05-09,S005,P007,9,0
2025-05-10,S005,P007,8,0
2025-05-11,S005,P007,8,0
2025-05-12,S005,P007,9,0
2025-05-13,S005,P007,8,0
2025-05-14,S005,P007,7,0
2025-05-15,S005,P007,10,0
2025-05-16,S005,P007,8,0
2025-05-17,S005,P007,7,0
2025-05-18,S005,P007,8,0
2025-05-19,S005,P007,9,0
2025-05-20,S005,P007,8,0
2025-05-21,S005,P007,8,0
2025-05-22,S005,P007,20,0
2025-05-23,S005,P007,7,0
2025-05-24,S005,P007,8,0
2025-05-25,S005,P007,9,0
2025-05-26,S005,P007,7,0
2025-05-27,S005,P007,8,0
2025-05-28,S005,P007,7,0
2025-05-29,S005,P007,22,0
2025-05-30,S005,P007,9,0
2025-05-31,S005,P007,24,0
2025-06-01,S005,P007,9,0
2025-06-02,S005,P007,10,0
2025-06-03,S005,P007,9,0
2025-06-04,S005,P007,20,0
2025-06-05,S005,P007,9,0
2025-06-06,S005,P007,8,0
2025-06-07,S005,P007,9,0
2025-06-08,S005,P007,7,0
2025-06-09,S005,P007,8,0
2025-06-10,S005,P007,7,0
2025-06-11,S005,P007,8,0
2025-06-12,S005,P007,8,0
2025-06-13,S005,P007,9,0
2025-06-14,S005,P007,9,0
2025-06-15,S005,P007,8,0
2025-06-16,S005,P007,7,0
2025-06-17,S005,P007,7,0
2025-06-18,S005,P007,8,0
2025-06-19,S005,P007,0,1
2025-06-20,S005,P007,8,0
2025-06-21,S005,P007,9,0
2025-06-22,S005,P007,0,1
2025-06-23,S005,P007,9,0
2025-06-24,S005,P007,9,0
2025-06-25,S005,P007,8,0
2025-06-26,S005,P007,8,0
2025-06-27,S005,P007,8,0
2025-06-28,S005,P007,7,0
2025-06-29,S005,P007,7,0
2025-06-30,S005,P007,7,0
2025-07-01,S005,P007,9,0
2025-07-02,S005,P007,8,0
2025-07-03,S005,P007,8,0
2025-07-04,S005,P007,8,0
2025-07-05,S005,P007,0,1
2025-07-06,S005,P007,7,0
2025-07-07,S005,P007,0,1
2025-07-08,S005,P007,17,0
2025-07-09,S005,P007,8,0
2025-07-10,S005,P007,9,0
2025-07-11,S005,P007,8,0
2025-07-12,S005,P007,9,0
2025-07-13,S005,P007,8,0
2025-07-14,S005,P007,8,0
2025-07-15,S005,P007,8,0
2025-07-16,S005,P007,7,0
2025-07-17,S005,P007,9,0
2025-07-18,S005,P007,7,0
2025-07-19,S005,P007,8,0
2025-07-20,S005,P007,9,0
2025-07-21,S005,P007,8,0
2025-07-22,S005,P007,8,0
2025-07-23,S005,P007,9,0
2025-07-24,S005,P007,8,0
2025-07-25,S005,P007,8,0
2025-07-26,S005,P007,7,0
2025-07-27,S005,P007,8,0
2025-07-28,S005,P007,8,0
2025-07-29,S005,P007,7,0
2025-07-30,S005,P007,8,0
2025-07-31,S005,P007,8,0
2025-08-01,S005,P007,9,0
2025-08-02,S005,P007,8,0
2025-08-03,S005,P007,9,0
2025-08-04,S005,P007,7,0
2025-08-05,S005,P007,8,0
2025-08-06,S005,P007,8,0
2025-08-07,S005,P007,9,0
2025-08-08,S005,P007,8,0
2025-08-09,S005,P007,0,1
2025-08-10,S005,P007,10,0
2025-08-11,S005,P007,10,0
2025-08-12,S005,P007,8,0
2025-08-13,S005,P007,7,0
2025-08-14,S005,P007,8,0
2025-08-15,S005,P007,8,0
2025-08-16,S005,P007,9,0
2025-08-17,S005,P007,9,0
2025-08-18,S005,P007,9,0
2025-08-19,S005,P007,8,0
2025-08-20,S005,P007,8,0
2025-08-21,S005,P007,8,0
2025-08-22,S005,P007,10,0
2025-08-23,S005,P007,21,0
2025-08-24,S005,P007,10,0
2025-08-25,S005,P007,9,0
2025-08-26,S005,P007,9,0
2025-08-27,S005,P007,7,0
2025-08-28,S005,P007,8,0
2025-08-29,S005,P007,9,0
